,set,artist,artist,track,track,track,track,track,track
107429,training,18761,27,2014-07-20 22:27:04,Electronic,"[15, 182, 240]",15,7146,5616
107432,training,18761,27,2014-07-20 22:27:06,Electronic,"[15, 182, 240]",21,10243,8242
107433,training,18761,27,2014-07-20 22:29:53,Electronic,"[15, 182, 240]",13,11353,9764
107434,training,18761,27,2014-07-20 22:38:30,Electronic,"[15, 182, 240]",13,8276,6993
107435,training,18761,27,2014-07-20 22:38:31,Electronic,"[15, 182, 240]",14,10675,9288
107476,training,18766,1,2014-07-22 06:07:42,Rock,[89],0,2800,2621
107506,training,18772,4,2014-07-23 04:55:20,Rock,"[25, 89, 109]",4,2838,2284
107531,training,18775,1,2014-07-23 16:14:35,Instrumental,[107],0,2444,1746
107532,training,18775,1,2014-07-23 16:14:37,Instrumental,[107],1,2814,1877
107533,training,18775,1,2014-07-23 16:14:37,Instrumental,[107],0,7523,1818
107534,training,18775,1,2014-07-23 16:14:38,Instrumental,[107],1,2454,2007
107535,training,18775,1,2014-07-23 16:14:38,Instrumental,[107],1,3547,2808
107567,training,16761,7,2014-07-24 17:41:35,Folk,"[17, 49, 103]",9,2618,1991
107569,training,18755,28,2014-07-25 04:16:43,Folk,[17],3,1307,1105
107571,training,18755,28,2014-07-25 04:16:45,Folk,[17],11,3373,2941
107574,training,18755,28,2014-07-25 04:16:47,Folk,[17],1,972,790
107577,training,18755,28,2014-07-25 04:16:50,Folk,[17],4,1034,689
107578,training,18755,28,2014-07-25 04:16:50,Folk,[17],4,1526,1289
107579,training,18755,28,2014-07-25 04:16:51,Folk,[17],3,1038,812
107583,training,18755,28,2014-07-25 05:00:42,Folk,[17],2,961,741
107584,training,18755,28,2014-07-25 05:00:43,Folk,[17],3,1471,1220
107588,training,18755,28,2014-07-25 05:00:46,Folk,[17],1,1019,789
107589,training,18755,28,2014-07-25 05:00:47,Folk,[17],3,1230,989
107590,training,18755,28,2014-07-25 05:00:48,Folk,[17],2,1456,1215
107591,training,18755,28,2014-07-25 05:00:49,Folk,[17],1,1008,772
107592,training,18755,28,2014-07-25 05:32:26,Folk,[17],9,2077,1734
107593,training,18755,28,2014-07-25 05:32:28,Folk,[17],3,1492,1246
107594,training,18755,28,2014-07-25 05:32:28,Folk,[17],4,1666,1318
107595,training,18755,28,2014-07-25 05:32:29,Folk,[17],8,2542,2172
107596,training,18755,28,2014-07-25 05:32:30,Folk,[17],14,2653,2148
107597,training,18755,28,2014-07-25 05:32:31,Folk,[17],7,2292,1832
107598,training,18755,28,2014-07-25 05:32:33,Folk,[17],5,3319,2996
107613,training,18767,37,2014-07-25 06:18:07,Electronic,[286],13,5724,4524
107616,training,18767,37,2014-07-25 06:33:19,Electronic,[286],24,5869,4591
107617,training,18767,37,2014-07-25 06:33:20,Electronic,[286],15,5819,4509
107659,training,307,1,2014-07-26 02:49:27,Rock,[12],1,9252,7244
107799,training,18795,0,2014-08-01 11:01:32,Rock,"[12, 98]",3,5394,4767
107804,training,18797,1,2014-08-01 11:01:37,Electronic,[286],7,4758,4154
107805,training,18798,0,2014-08-01 11:10:02,Rock,"[12, 31]",22,10714,7317
107809,training,18801,1,2014-08-01 11:10:06,Hip-Hop,[21],12,9907,8717
107810,training,18802,23,2014-08-01 11:10:07,Pop,[10],14,5508,3953
107850,training,11677,5,2014-08-01 15:33:15,Hip-Hop,[21],2,1602,1382
107851,training,16027,1,2014-08-01 15:55:18,Folk,[103],4,1678,1401
107852,training,16027,1,2014-08-01 15:55:18,Folk,[103],1,1302,1162
107908,training,18808,0,2014-08-01 20:32:14,Electronic,"[15, 42, 400]",9,10702,7626
107909,validation,17927,30,2014-08-01 20:32:14,Electronic,"[15, 42, 400]",4,11219,9209
107910,validation,17927,30,2014-08-01 20:32:16,Electronic,"[15, 42, 400]",14,13243,10061
107911,validation,17927,30,2014-08-01 20:32:17,Electronic,"[15, 42, 400]",5,12721,10451
107912,validation,17927,30,2014-08-01 20:32:17,Electronic,"[15, 42, 400]",14,22610,18957
107913,validation,17927,30,2014-08-01 20:32:18,Electronic,"[15, 42, 400]",12,27676,24474
107949,training,18810,2,2014-08-03 11:10:23,International,[504],6,4756,2454
107950,training,18810,2,2014-08-03 11:10:23,International,[504],3,3780,1707
107951,training,18810,2,2014-08-03 11:10:25,International,[504],6,6903,3614
107952,training,18810,2,2014-08-03 11:10:26,International,[504],5,4801,2502
107953,training,18810,2,2014-08-03 11:10:26,International,[504],4,4979,2565
107954,training,18810,2,2014-08-03 11:10:27,International,[504],5,5686,2983
107955,training,18810,2,2014-08-03 11:10:28,International,[504],5,5775,3454
107956,training,18810,2,2014-08-03 11:10:29,International,[504],3,6095,3840
107957,training,18810,2,2014-08-03 11:10:29,International,[504],12,9348,6783
108012,training,18816,4,2014-08-04 12:02:28,Folk,"[17, 103]",3,1672,1326
108014,training,18816,4,2014-08-04 12:02:29,Folk,"[17, 103]",8,1676,1383
108015,training,18816,4,2014-08-04 12:02:30,Folk,"[17, 103]",6,1880,1536
108016,training,18816,4,2014-08-04 12:02:31,Folk,"[17, 103]",3,1770,1565
108017,training,2008,372,2014-08-04 10:10:21,Instrumental,"[107, 267, 1235]",19,16536,13540
108018,training,2008,372,2014-08-04 10:10:35,Instrumental,"[107, 267, 1235]",21,17377,13574
108019,training,2008,372,2014-08-04 10:11:02,Instrumental,"[107, 267, 1235]",24,24740,19789
108020,training,2008,372,2014-08-04 10:11:06,Instrumental,"[107, 267, 1235]",29,22349,16483
108021,training,2008,372,2014-08-04 10:11:10,Instrumental,"[107, 267, 1235]",22,20997,16287
108022,training,2008,372,2014-08-04 10:11:59,Instrumental,"[107, 267, 1235]",24,18211,14442
108023,training,2008,372,2014-08-04 10:12:02,Instrumental,"[107, 267, 1235]",26,24812,20033
108024,training,2008,372,2014-08-04 10:12:07,Instrumental,"[107, 267, 1235]",20,25337,20950
108025,training,2008,372,2014-08-04 10:12:13,Instrumental,"[107, 267, 1235]",29,35965,27296
108026,training,2008,372,2014-08-04 10:12:16,Instrumental,"[107, 267, 1235]",30,27939,23997
108027,training,2008,372,2014-08-04 10:12:20,Instrumental,"[107, 267, 1235]",51,51736,34834
108031,training,18780,1,2014-08-05 04:46:28,Rock,"[66, 109]",2,18937,14594
108036,training,18780,1,2014-08-05 05:12:53,Rock,"[66, 109]",2,3836,3511
108037,training,18817,1,2014-08-05 05:22:28,Rock,"[26, 31]",3,3361,2725
108038,training,18817,1,2014-08-05 05:22:30,Rock,"[26, 31]",5,4651,3861
108049,training,3171,4,2014-08-05 09:24:35,Experimental,[250],0,9539,235
108050,training,3171,4,2014-08-05 09:24:37,Experimental,[250],1,6503,5354
108059,training,3171,4,2014-08-05 09:24:45,Experimental,[250],0,1781,1375
108060,training,3171,4,2014-08-05 09:24:46,Experimental,[250],0,1153,907
108079,validation,18823,7,2014-08-06 04:28:52,Rock,"[26, 109]",0,2655,2280
108155,training,18831,2,2014-08-07 04:47:09,Rock,[109],0,3317,2926
108230,training,18838,0,2014-08-08 22:41:51,Electronic,"[15, 296]",1,7333,6005
108290,training,16025,1,2014-08-11 02:21:43,Rock,[58],1,3603,2920
108297,training,16025,1,2014-08-11 02:21:47,Rock,[58],1,6684,3550
108298,training,16025,1,2014-08-11 02:21:49,Rock,[58],2,5247,3536
108299,training,18841,5,2014-08-11 03:33:57,Folk,[17],5,3259,2673
108300,training,18841,5,2014-08-11 03:33:59,Folk,[17],1,1024,750
108301,training,18841,5,2014-08-11 03:34:00,Folk,[17],2,1180,931
108302,training,18841,5,2014-08-11 03:34:00,Folk,[17],0,1420,1063
108303,training,18841,5,2014-08-11 03:34:01,Folk,[17],2,1011,803
108304,training,18841,5,2014-08-11 03:34:02,Folk,[17],0,977,739
108305,training,18841,5,2014-08-11 03:34:03,Folk,[17],0,1671,1403
108306,training,18841,5,2014-08-11 03:34:03,Folk,[17],1,1511,1181
108307,training,18841,5,2014-08-11 03:34:04,Folk,[17],2,2665,2144
108308,training,18841,5,2014-08-11 03:34:05,Folk,[17],2,2933,2487
108313,training,9500,13,2014-08-12 10:00:02,Experimental,[38],1,5144,2237
108314,training,9500,13,2014-08-12 10:00:03,Experimental,[38],2,1441,917
108318,training,9500,13,2014-08-12 10:00:07,Experimental,[38],2,3469,2084
108319,training,9500,13,2014-08-12 10:00:08,Experimental,[38],0,1918,1003
108339,validation,18846,34,2014-08-17 10:15:13,Electronic,"[15, 240, 297]",18,9767,7728
108341,validation,18846,34,2014-08-17 10:15:14,Electronic,"[15, 240, 297]",9,9393,7795
108342,validation,18846,34,2014-08-17 10:15:15,Electronic,"[15, 240, 297]",16,10167,8300
108343,training,18847,0,2014-08-17 10:15:15,Electronic,"[15, 240, 297]",9,12764,10617
108415,training,18761,27,2014-08-22 00:30:39,Electronic,"[15, 181, 182]",6,7413,6325
108416,training,18761,27,2014-08-22 00:30:40,Electronic,"[15, 181, 182]",10,6151,4998
108418,training,18761,27,2014-08-22 00:30:42,Electronic,"[15, 181, 182]",12,7580,6267
108420,training,18761,27,2014-08-22 00:30:43,Electronic,"[15, 181, 182]",12,7515,6118
108421,training,18761,27,2014-08-22 00:30:45,Electronic,"[15, 181, 182]",12,8336,6898
108422,training,18761,27,2014-08-22 00:30:45,Electronic,"[15, 181, 182]",11,11576,10128
108423,training,18761,27,2014-08-22 00:37:19,Electronic,"[15, 181, 182]",9,12194,10631
108425,training,18870,6,2014-08-23 08:42:34,Pop,[362],7,5637,4463
108426,training,18870,6,2014-08-23 08:42:35,Pop,[362],5,5044,4206
108427,training,18870,6,2014-08-23 08:42:36,Pop,[362],8,6593,5117
108428,training,18870,6,2014-08-23 08:42:37,Pop,[362],7,5830,4766
108429,training,18870,6,2014-08-23 08:42:37,Pop,[362],13,7389,6371
108456,test,18873,12,2014-08-23 10:20:13,Pop,[10],2,7076,6345
108457,test,18873,12,2014-08-23 10:20:14,Pop,[10],6,5429,4490
108459,test,18873,12,2014-08-23 10:20:16,Pop,[10],3,5808,4978
108460,test,18873,12,2014-08-23 10:20:16,Pop,[10],13,7748,6678
108461,test,18873,12,2014-08-23 10:20:17,Pop,[10],9,9920,8699
108464,training,2008,372,2014-08-23 10:50:38,Electronic,"[15, 42]",2,5948,4817
108471,training,18876,27,2014-08-26 04:33:22,Instrumental,"[18, 1235]",10,8662,6794
108472,training,18876,27,2014-08-26 04:33:24,Instrumental,"[18, 1235]",12,19166,14610
108473,training,18876,27,2014-08-26 04:33:24,Instrumental,"[18, 1235]",9,11975,9997
108474,training,18876,27,2014-08-26 04:33:26,Instrumental,"[18, 1235]",12,10113,8369
108475,training,18876,27,2014-08-26 04:33:26,Instrumental,"[18, 1235]",10,8642,6915
108476,training,18876,27,2014-08-26 04:33:28,Instrumental,"[18, 1235]",18,12905,9771
108477,training,18876,27,2014-08-26 04:33:29,Instrumental,"[18, 1235]",11,10995,9038
108478,training,18876,27,2014-08-26 04:33:31,Instrumental,"[18, 1235]",11,13946,11117
108487,training,18877,5,2014-08-26 17:50:47,Hip-Hop,"[21, 539]",1,2756,2370
108488,training,18878,1,2014-08-26 17:50:48,Hip-Hop,"[21, 539]",9,14678,13189
108489,training,18877,5,2014-08-26 17:50:49,Hip-Hop,"[21, 539]",0,7830,7022
108490,training,18877,5,2014-08-26 17:50:51,Hip-Hop,"[21, 539]",0,5790,5158
108491,training,18877,5,2014-08-26 17:50:51,Hip-Hop,"[21, 539]",2,5490,4931
108492,training,18877,5,2014-08-26 17:50:52,Hip-Hop,"[21, 539]",1,4007,3445
108493,test,18879,0,2014-08-26 17:50:53,Hip-Hop,"[21, 539]",1,3603,3042
108494,training,18880,0,2014-08-26 17:50:55,Hip-Hop,"[21, 539]",1,3411,2835
108495,test,18879,0,2014-08-26 17:50:56,Hip-Hop,"[21, 539]",1,3365,2858
108496,training,18877,5,2014-08-26 17:50:56,Hip-Hop,"[21, 539]",1,4373,3844
108497,training,18877,5,2014-08-26 17:50:57,Hip-Hop,"[21, 539]",1,5736,5041
108498,training,18878,1,2014-08-26 17:50:59,Hip-Hop,"[21, 539]",1,3523,2867
108499,training,18877,5,2014-08-26 17:51:00,Hip-Hop,"[21, 539]",1,6356,4999
108500,training,18881,0,2014-08-26 17:51:01,Hip-Hop,"[21, 539]",2,5453,4772
108501,training,18877,5,2014-08-26 17:51:01,Hip-Hop,"[21, 539]",7,11438,9859
108502,training,17247,9,2014-08-27 01:42:24,Rock,"[25, 26, 109]",2,4843,3810
108503,training,17247,9,2014-08-27 01:42:25,Rock,"[25, 26, 109]",3,4700,3498
108504,training,18884,2,2014-08-27 01:42:26,Rock,"[25, 26, 109]",2,4297,3359
108505,training,18884,2,2014-08-27 01:42:27,Rock,"[25, 26, 109]",3,6502,4705
108524,test,18885,3,2014-08-28 15:31:11,Electronic,"[15, 181, 182]",0,7757,5444
108525,test,18885,3,2014-08-28 15:31:11,Electronic,"[15, 181, 182]",0,6789,4444
108526,test,18885,3,2014-08-28 15:31:12,Electronic,"[15, 181, 182]",4,6435,4143
108527,test,18885,3,2014-08-28 15:31:13,Electronic,"[15, 181, 182]",2,7493,5023
108528,test,18885,3,2014-08-28 11:31:14,Electronic,"[15, 181, 182]",3,8157,5720
108529,test,18885,3,2014-08-28 15:31:14,Electronic,"[15, 181, 182]",1,9314,6398
108530,test,18885,3,2014-08-28 15:31:15,Electronic,"[15, 181, 182]",2,10812,7164
108531,test,18885,3,2014-08-28 15:31:16,Electronic,"[15, 181, 182]",5,11158,8212
108532,test,18885,3,2014-08-28 15:31:17,Electronic,"[15, 181, 182]",0,12115,9033
108533,test,18885,3,2014-08-28 15:31:17,Electronic,"[15, 181, 182]",7,17567,13291
108745,training,18872,15,2014-08-29 14:04:54,Hip-Hop,[21],1,3121,2874
108774,training,18872,15,2014-08-29 15:13:30,Hip-Hop,[21],3,2473,2020
108799,training,18921,4,2014-08-29 19:19:45,Hip-Hop,[21],1,4502,3713
108808,training,18921,4,2014-08-29 19:27:32,Hip-Hop,[21],0,2804,2424
108809,training,18921,4,2014-08-29 19:27:34,Hip-Hop,[21],1,1484,1227
108812,training,18921,4,2014-08-29 19:27:35,Hip-Hop,[21],1,4275,3537
108836,training,3593,59,2014-09-02 11:00:29,Hip-Hop,[21],2,8908,7695
108837,training,3593,59,2014-09-02 10:50:30,Hip-Hop,[21],1,2066,1726
108838,training,3593,59,2014-09-02 10:50:30,Hip-Hop,[21],1,4330,3671
108839,training,3593,59,2014-09-02 10:50:31,Hip-Hop,[21],0,1822,1530
108840,training,3593,59,2014-09-02 10:50:33,Hip-Hop,[21],0,1792,1488
108841,training,3593,59,2014-09-02 10:50:47,Hip-Hop,[21],0,3299,2877
108842,test,16031,18,2014-09-02 10:57:24,Hip-Hop,[21],4,4399,3325
108843,test,16031,18,2014-09-02 10:57:33,Hip-Hop,[21],1,2140,1369
108845,test,16031,18,2014-09-02 10:57:44,Hip-Hop,[21],2,2173,1710
108846,test,16031,18,2014-09-02 10:57:45,Hip-Hop,[21],2,3118,2684
108847,test,16031,18,2014-09-02 10:57:46,Hip-Hop,[21],2,5309,4510
108863,validation,3936,16,2014-09-04 16:05:12,International,[118],4,3220,2695
108864,validation,3936,16,2014-09-04 16:05:12,International,[118],4,5528,1888
108865,validation,3936,16,2014-09-04 16:05:14,International,[118],1,835,639
108866,validation,3936,16,2014-09-04 16:05:14,International,[118],4,1143,923
108867,validation,3936,16,2014-09-04 16:05:15,International,[118],2,1479,1278
108868,validation,3936,16,2014-09-04 16:05:15,International,[118],4,2571,2287
108878,training,10469,39,2014-09-07 09:28:41,Instrumental,"[18, 1235]",5,7325,6487
108879,training,10469,39,2014-09-07 09:28:42,Instrumental,"[18, 1235]",10,7408,6200
108880,training,10469,39,2014-09-07 09:28:42,Instrumental,"[18, 1235]",28,18356,14012
108881,training,10469,39,2014-09-07 09:28:44,Instrumental,"[18, 1235]",4,5265,4738
108882,training,10469,39,2014-09-07 09:28:44,Instrumental,"[18, 1235]",11,7847,6794
108883,training,10469,39,2014-09-07 09:28:45,Instrumental,"[18, 1235]",7,12566,11257
108884,training,10469,39,2014-09-07 09:28:45,Instrumental,"[18, 1235]",7,9672,8547
108885,training,10469,39,2014-09-07 09:28:47,Instrumental,"[18, 1235]",15,11321,10132
108906,training,18673,35,2014-09-07 08:11:33,Instrumental,[1235],18,12147,9957
108957,training,18947,1,2014-09-11 11:51:40,Rock,"[66, 88]",1,3623,2505
108961,training,18947,1,2014-09-11 11:51:44,Rock,"[66, 88]",2,2822,2278
108962,training,18947,1,2014-09-11 11:51:44,Rock,"[66, 88]",2,4225,3623
108967,training,18948,3,2014-09-11 13:04:31,Rock,"[12, 64, 314]",2,2769,2445
108968,training,18948,3,2014-09-11 13:04:32,Rock,"[12, 64, 314]",1,2920,2561
108969,training,18948,3,2014-09-11 13:04:33,Rock,"[12, 64, 314]",2,2890,2572
108970,training,18948,3,2014-09-11 13:04:34,Rock,"[12, 64, 314]",3,5673,5091
108992,validation,18953,1,2014-09-11 17:11:26,Rock,[88],1,3767,3512
109068,training,14930,0,2014-09-16 07:48:11,Experimental,"[32, 38, 224]",1,4561,637
109071,training,14930,0,2014-09-16 07:48:13,Experimental,"[32, 38, 224]",2,1249,942
109072,training,14930,0,2014-09-16 07:48:14,Experimental,"[32, 38, 224]",0,1187,897
109106,training,18976,0,2014-09-17 18:37:21,Experimental,[38],0,2522,899
109144,validation,3007,32,2014-09-19 11:46:17,Experimental,[514],3,3300,2602
109189,training,18000,1,2014-09-22 12:37:52,Instrumental,[107],3,8840,7730
109191,training,18984,0,2014-09-22 12:37:54,Instrumental,[107],8,12760,10554
109203,training,17534,4,2014-09-24 10:05:20,Rock,[66],3,3597,2961
109235,training,18988,3,2014-09-25 03:45:49,Rock,"[25, 111]",4,3085,2431
109276,training,7663,1,2014-10-01 12:04:39,Experimental,"[41, 47]",0,3150,2289
109349,training,17080,3,2014-10-05 17:52:27,Rock,"[66, 89]",2,3121,2398
109350,training,15300,17,2014-10-05 17:58:18,Rock,"[27, 66, 89]",2,3516,2893
109355,training,15300,17,2014-10-05 17:58:22,Rock,"[27, 66, 89]",4,4010,3239
109356,training,15300,17,2014-10-05 17:58:22,Rock,"[27, 66, 89]",2,3009,2551
109357,training,15300,17,2014-10-05 17:58:24,Rock,"[27, 66, 89]",4,4013,3505
109445,training,19010,0,2014-10-09 12:49:20,Folk,"[17, 103]",4,1197,979
109446,training,19010,0,2014-10-09 12:49:21,Folk,"[17, 103]",2,897,720
109447,training,19010,0,2014-10-09 12:49:21,Folk,"[17, 103]",3,892,727
109448,training,19010,0,2014-10-09 12:49:23,Folk,"[17, 103]",2,984,812
109449,training,19010,0,2014-10-09 12:49:23,Folk,"[17, 103]",4,1332,1096
109450,training,19010,0,2014-10-09 12:49:24,Folk,"[17, 103]",4,2344,1993
109468,training,19011,6,2014-10-09 08:13:38,Rock,"[85, 111]",7,3761,3266
109480,training,17024,2,2014-10-09 09:55:05,Folk,[103],4,890,727
109481,training,19012,1,2014-10-09 10:34:46,Rock,"[109, 361]",2,3109,2671
109497,training,19012,1,2014-10-09 10:34:58,Rock,"[109, 361]",1,3367,2989
109535,training,8118,2,2014-10-10 09:39:49,Electronic,"[15, 240, 297]",7,5983,4532
109537,training,8118,2,2014-10-10 09:39:51,Electronic,"[15, 240, 297]",2,5368,4303
109538,training,8118,2,2014-10-10 09:39:52,Electronic,"[15, 240, 297]",4,6225,5186
109542,training,19015,2,2014-10-10 09:51:08,Electronic,[42],3,5043,4069
109543,training,19015,2,2014-10-10 09:51:09,Electronic,[42],6,5928,4922
109548,training,10071,1,2014-10-10 12:30:57,Experimental,"[1, 41]",1,1476,993
109670,training,18921,4,2014-10-14 15:16:20,Hip-Hop,[21],2,2416,2130
109681,training,19024,4,2014-10-14 15:38:43,Hip-Hop,[21],3,1855,1344
109684,training,19024,4,2014-10-14 15:39:04,Hip-Hop,[21],3,2224,1762
109685,training,19024,4,2014-10-14 15:39:05,Hip-Hop,[21],5,2079,1664
109686,training,19024,4,2014-10-14 15:39:06,Hip-Hop,[21],5,2615,2007
109687,training,19024,4,2014-10-14 15:39:08,Hip-Hop,[21],2,3504,2987
109711,training,8109,0,2014-10-15 06:45:22,Experimental,[456],0,1255,1128
109712,training,8109,0,2014-10-15 06:45:23,Experimental,[456],0,1034,917
109896,training,19031,1,2014-10-16 14:23:22,Folk,"[17, 103]",2,2280,1590
109900,training,19031,1,2014-10-16 14:23:25,Folk,"[17, 103]",0,1435,1189
109901,training,19031,1,2014-10-16 14:23:26,Folk,"[17, 103]",0,1426,1120
109902,training,19031,1,2014-10-16 14:23:26,Folk,"[17, 103]",1,1156,901
109903,training,19031,1,2014-10-16 14:23:28,Folk,"[17, 103]",0,1742,1457
109904,training,19031,1,2014-10-16 14:23:28,Folk,"[17, 103]",0,1229,993
109905,training,19031,1,2014-10-16 14:23:29,Folk,"[17, 103]",0,1920,1615
109906,training,19031,1,2014-10-16 14:23:30,Folk,"[17, 103]",2,3069,2704
109925,validation,19034,4,2014-10-17 07:20:36,Electronic,"[185, 236, 695]",1,8032,7204
109957,validation,9454,30,2014-10-20 00:03:27,Pop,"[76, 362]",0,1663,1006
109958,validation,9454,30,2014-10-20 00:07:55,Pop,"[76, 362]",0,832,640
109960,validation,9454,30,2014-10-20 00:09:11,Pop,"[76, 362]",0,1258,933
109962,validation,9454,30,2014-10-20 00:19:01,Pop,"[76, 362]",1,2546,2112
109963,validation,9454,30,2014-10-20 00:19:34,Pop,"[76, 362]",0,1328,1095
109971,validation,9454,30,2014-10-20 00:39:15,Pop,"[76, 362]",0,2067,1736
109972,validation,9454,30,2014-10-20 00:39:27,Pop,"[76, 362]",2,2553,2128
109973,validation,9454,30,2014-10-20 00:39:38,Pop,"[76, 362]",0,2000,1699
109974,validation,9454,30,2014-10-20 00:39:54,Pop,"[76, 362]",0,2449,1948
109975,validation,9454,30,2014-10-20 00:42:18,Pop,"[76, 362]",0,3398,2813
109976,validation,9454,30,2014-10-20 00:42:36,Pop,"[76, 362]",1,2674,2165
109977,validation,9454,30,2014-10-20 00:43:37,Pop,"[76, 362]",2,3308,2778
109978,validation,9454,30,2014-10-20 00:43:45,Pop,"[76, 362]",6,4632,4113
110070,test,16031,18,2014-10-21 10:38:13,Hip-Hop,[21],6,1652,1159
110082,test,16031,18,2014-10-21 14:38:43,Hip-Hop,[21],2,5587,797
110084,test,16031,18,2014-10-21 14:38:45,Hip-Hop,[21],4,1746,1222
110085,test,16031,18,2014-10-21 14:38:47,Hip-Hop,[21],5,2244,1607
110086,test,16031,18,2014-10-21 14:38:47,Hip-Hop,[21],4,3115,2451
110102,validation,18846,34,2014-10-22 07:40:43,Electronic,"[15, 240, 297]",7,7170,5693
110103,validation,18846,34,2014-10-22 07:40:43,Electronic,"[15, 240, 297]",7,9625,7721
